 1.130104,-.0332524,-.1975291, .0007938, .0313393,-.5562746,-.0052565,-.0240011, .1179513, .0417768,-.0475107,-.0083785, .3946968,-.0000715, -.031948,-.1910021,-.0626997,-.0197256,-.0028485,-.0106439,-.0086403,-.0359738, .0540593, .3593987, .0161527,-.0021387, .2304076, .0091685,
 .1195689, .5408308,-.0030088, .1179555,-.0069758, .4620232,-.0011583,-.1710046, .0738799,-.0465172,-.1055903,-.0351253,-.1453209,-.0065591, .0221506,  .149274, .1751814, .0333986, .0024621,  .120272, .0060021,-.0283307, .0069537,-.1808174, .0316321,  .017735,-.3785245, .0007935,
-.1234577,-.0661361, 1.020235, .0214379,-.0239091, -.081204,-.0000811, .0364167, .0138967, -.160471, .0019185, .0113551, .2283827, .0026028, .0418158,-.0180838, .1282885,-.0280223, .0049485,-.1465254,-.0000932, .0163792, .0492669, -.079674,  .029735, .0087423, .0083408,-.0011795,
 .4596415,-.3170415, .6632861, .6220064, .1077657,-.1551639,-.0063134,-.3759356,-.0765798,-.3002763, .1533543, .0345711,-.5172923, .0197183,  .248469, -.083639,-.3837081,-.0155227, -.039096,  .901978,-.0221686, -.160653, .2726019, .4957365, .0250531,-.0387885,-.0218428,-.0020799,
 .7383397, .1085543,-.7845977, .2885523, .7959117, 1.868158, .0102086, .2773544, .2438583,  .792167,-.3193376, .0706629,-3.900951,-.0444227,-.6101473, .1421706, .6025796, .1232605,-.1240612, 3.440645, .0034379,-.3199976, -.427803,-.8100619,-.0066619, .0724707,-2.040507, .0342734,
 .0362016,  .140526,-.1412322, .0084849, .0228492, 1.090719,-.0004239,-.0902742, .0013122, .1928779,-.0225149,-.0100169,-.4879935,-.0010772, .1127906, .0207325,-.1019511, .0170043,-.0126352, .4129235, .0042569,-.0438207,-.0195078, .0768322,-.0257698, .0090547,-.1032305,-.0031274,
 .8040297, 6.033161, .5545402, .3280781,-.0217683, 1.799625, .8593104, .2005527,-1.390838,  2.93067,-.1962444,-.2439415,-.6729037, .0257488,-1.790952, -.477512,-3.181062,-1.000398, .2428619, 3.150117, .0467388, 1.227749,-2.799829, 1.585609, .7452277,-.1484077,-4.396774,-.0298182,
        1, 5.82e-13, 9.87e-14,-2.58e-13, 7.17e-14,-4.03e-13,-3.71e-15,-3.04e-12,-7.71e-13,-5.40e-13, 2.91e-14,-1.21e-13, 1.10e-12, 1.29e-14, 1.36e-12, 6.94e-14, 9.15e-13, 5.14e-13, 1.59e-13,-1.37e-12,-5.48e-15, 1.83e-13, 3.72e-13,-3.89e-13,-3.98e-13,-7.77e-14, 5.84e-13,-4.20e-15,
 7.35e-16,        1,-7.56e-16,-1.34e-16,-1.21e-16, 1.44e-15, 1.89e-17,-1.02e-15, 8.42e-16, 6.43e-17, 8.28e-16,-9.70e-17, 7.26e-16,-2.23e-17,-1.17e-15,-6.46e-16,-2.72e-15,-8.07e-16,-1.57e-16,-4.89e-15, 5.41e-18, 1.28e-15, 1.89e-16, 3.12e-15, 2.77e-16, 3.70e-16, 2.85e-15, 9.16e-19,
 1.49e-16,-6.19e-16,        1,-9.43e-16,-2.74e-16, 1.38e-15, 9.11e-18, 5.46e-15,-8.38e-16, 1.35e-14, 1.85e-16, 3.61e-16,-2.55e-16,-2.31e-17,-2.63e-15, 4.99e-15,-2.43e-14, 2.80e-15,-1.06e-15,-1.72e-15,-2.65e-16,-2.59e-15,-3.35e-16, 1.13e-14,-2.34e-15, 9.23e-16,-1.13e-15, 2.74e-16,
-1.29e-12,-3.25e-14, 4.82e-13,        1,-1.34e-13, 4.00e-13, 4.29e-15, 2.67e-12, 1.80e-13,-1.72e-13,-7.75e-13, 2.41e-13,-9.56e-13, 7.03e-16,-8.54e-13, 3.06e-14,-1.35e-13,-5.36e-14,-1.43e-13, 8.80e-13,-2.23e-14,-5.79e-13,-2.59e-13,-2.14e-13, 3.57e-13, 1.88e-14,-3.12e-13, 2.01e-14,
-4.66e-13,-1.07e-13, 1.49e-13, 4.00e-14,        1, 7.53e-14, 5.45e-15, 1.36e-12, 1.43e-13, 1.11e-13,-2.47e-13, 8.74e-14,-3.53e-13,-3.58e-15,-8.43e-13,-1.14e-14,-1.48e-14, 1.47e-14,-1.64e-14, 4.35e-13,-8.18e-15,-9.28e-15,-6.46e-14,-1.06e-13, 1.28e-13,-9.95e-15,-1.09e-13, 5.20e-15,
-2.18e-14, 9.69e-16, 5.33e-15, 3.49e-15, 7.02e-17,        1,-1.12e-16, 3.34e-14,-1.06e-15,-9.86e-16,-6.69e-15, 6.42e-16,-1.84e-14, 2.60e-17, 5.38e-15, 3.38e-15, 1.80e-15,-2.35e-16,-4.65e-16, 1.18e-14, 3.50e-18,-1.63e-14,-4.00e-15,-2.16e-15, 2.41e-15, 2.40e-16, 1.87e-15, 2.87e-17,
 7.63e-13, 2.67e-13, 3.34e-13, 6.90e-15, 8.10e-14, 2.95e-13,        1,-2.76e-12,-4.00e-13,-3.37e-13, 3.88e-13,-1.89e-13, 2.33e-13, 1.90e-14, 3.07e-12,-2.02e-14,-4.20e-13,-3.63e-13, 1.27e-13,-1.10e-12,-2.13e-15,-1.24e-12, 1.16e-13, 1.88e-13, 1.59e-13,-5.75e-14, 5.74e-13, 9.33e-16,
 1.60e-12, 1.18e-13, 1.63e-13,-2.97e-13, 4.03e-14,-1.27e-13,-3.35e-15,        1,-2.37e-13,-1.08e-13, 4.36e-13,-1.18e-13, 9.51e-13, 7.30e-15, 4.49e-13, 2.46e-14,-1.99e-13, 2.20e-13, 4.95e-15,-9.80e-13, 1.03e-14, 2.22e-13, 2.71e-13,-6.61e-14,-2.74e-13, 4.62e-14, 5.27e-15,-9.14e-15,
-2.11e-15, 1.31e-16,-2.96e-15, 4.97e-16,-3.48e-16, 1.08e-15,-4.48e-18, 9.59e-16,        1, 3.08e-15,-7.77e-17, 1.47e-16,-2.92e-15,-1.03e-17, 2.93e-15,-2.41e-15,-8.18e-17,-2.13e-15, 7.21e-16, 1.67e-15, 6.09e-17,-2.01e-15,-1.13e-17,-2.20e-16, 1.96e-15,-5.55e-16, 7.05e-16,-5.08e-17,
-1.36e-14,-6.77e-16,-8.59e-15, 2.45e-15,-1.39e-15, 7.73e-15,-1.02e-16, 8.75e-15,-3.43e-15,        1,-8.87e-16, 1.71e-15,-1.17e-14, 4.97e-16, 2.94e-14, 6.18e-16,-1.95e-14,-7.93e-15, 3.24e-17,-5.75e-16,-5.11e-16,-2.56e-14,-5.66e-16, 3.60e-15, 7.64e-15,-6.65e-16, 6.69e-15, 1.08e-16,
-4.27e-13,-2.50e-13, 1.12e-13,-1.75e-13,-3.36e-14,-1.47e-13, 1.17e-14, 1.95e-12, 3.33e-13, 5.78e-13,        1, 1.17e-13,-1.93e-13,-1.77e-14,-1.86e-12, 5.81e-14,-2.63e-13, 1.45e-13, 1.16e-14, 5.24e-13, 2.29e-16, 4.62e-13,-5.43e-14,-1.72e-13,-1.37e-14,-5.32e-14,-1.78e-13, 3.40e-15,
 6.99e-13, 1.56e-13,-7.97e-14,-1.09e-13, 5.16e-14,-2.81e-13,-6.45e-15,-1.12e-12,-1.35e-13,-2.47e-13, 6.17e-14,        1, 6.01e-13, 7.36e-15,-1.48e-13,-6.89e-14, 1.39e-13, 2.16e-13,-2.09e-14,-3.40e-13, 1.62e-16, 5.82e-13, 1.29e-13, 1.61e-13,-1.86e-13, 3.61e-14,-1.74e-14,-1.24e-15,
-2.39e-15,-1.84e-16,-9.17e-15, 1.10e-15, 5.43e-18,-3.25e-15,-3.85e-17, 8.73e-16, 2.38e-15, 5.12e-15,-5.99e-16, 9.18e-16,        1,-3.18e-18,-1.32e-14,-4.08e-15,-2.62e-15, 1.18e-16,-1.05e-15, 7.33e-15, 3.59e-17, 1.50e-14, 4.27e-16, 6.14e-15,-8.72e-16, 1.25e-16,-3.90e-15,-3.43e-17,
 6.70e-14, 1.33e-13,-7.75e-13,-7.54e-14, 1.00e-13,-1.44e-13,-1.07e-14,-1.70e-12,-3.39e-13, 7.37e-13, 2.92e-13,-7.37e-14, 2.58e-13,        1, 1.68e-12, 2.50e-13,-5.25e-13,-1.21e-13,-2.69e-14,-5.77e-13,-3.11e-14, 2.13e-14, 4.56e-14, 6.75e-13,-1.85e-13, 3.03e-14, 4.91e-13, 1.88e-14,
 5.14e-13,-1.45e-13,-1.97e-13,-4.24e-13,-5.69e-14, 1.54e-13, 5.60e-16,-5.70e-13, 4.16e-14, 9.03e-13, 5.57e-13,-3.94e-14, 1.26e-13, 1.72e-15,        1, 3.82e-14,-1.61e-13,-2.87e-13, 2.07e-13,-5.79e-13, 5.52e-15,-7.18e-13, 1.18e-13,-4.39e-13, 1.07e-13,-1.06e-13, 2.65e-13,-7.65e-15,
-5.81e-15,-3.20e-15,-1.67e-15,-5.81e-16, 3.07e-16, 4.07e-15, 6.44e-17, 1.33e-14, 2.24e-15, 7.12e-16, 1.03e-15,-2.02e-16,-1.32e-14,-1.67e-16,-1.44e-14,        1, 4.09e-16, 1.88e-15,-3.54e-16, 1.71e-14, 6.44e-17, 7.05e-15,-1.59e-15, 4.35e-16,-2.32e-15, 1.92e-16,-7.92e-15, 2.73e-17,
-1.09e-14, 3.49e-15,-8.87e-15, 3.65e-15,-1.03e-15, 1.05e-15,-3.48e-16, 8.07e-15,-2.12e-15, 4.07e-15,-4.69e-15, 1.24e-15,-7.68e-15, 6.99e-16, 9.60e-15,-2.52e-15,        1,-3.78e-15,-2.64e-16, 4.07e-15,-5.07e-16,-6.28e-15,-8.76e-16, 6.50e-15, 4.19e-15, 2.54e-16, 4.07e-15, 9.22e-17,
 1.74e-12, 1.78e-13, 3.89e-13,-2.56e-13, 9.57e-14,-4.49e-13,-1.57e-17,-2.54e-12,-1.57e-13,-3.77e-13, 3.50e-13,-1.70e-13, 1.30e-12, 6.21e-15, 2.68e-13,-1.97e-13, 2.23e-14,        1, 1.03e-13,-9.78e-13, 1.27e-14, 4.79e-13, 3.30e-13,-1.97e-13,-1.90e-13,-3.77e-14, 2.20e-14,-1.43e-14,
 5.76e-13, 3.09e-13, 5.71e-15,-2.47e-13,-1.73e-14, 3.35e-13,-1.51e-15,-1.89e-12,-7.52e-13, 2.41e-13, 1.34e-13, 8.41e-15, 6.35e-15, 6.56e-15, 2.65e-12, 2.25e-13, 1.89e-13, 8.73e-14,        1,-1.08e-12,-1.19e-15,-1.33e-12, 1.79e-13,-3.52e-13, 8.76e-15,-6.88e-14, 7.96e-13,-4.82e-15,
 9.82e-15, 2.37e-16, 2.55e-15,-2.84e-15,-1.47e-16,-6.28e-16, 2.08e-16,-1.36e-14,-6.14e-15,-2.79e-15,-1.07e-15, 1.67e-16, 7.67e-15,-6.45e-17, 8.54e-15, 3.25e-16, 6.22e-15, 2.95e-15, 8.24e-16,        1,-1.41e-16,-5.28e-15, 3.39e-15,-6.55e-15, 1.39e-15,-7.90e-16, 1.69e-15, 2.83e-17,
 9.93e-13,-1.95e-13, 4.99e-14,-3.09e-13,-2.34e-14,-1.39e-13, 1.52e-14,-1.68e-12, 1.20e-13, 9.84e-13, 6.67e-13, 7.57e-14, 8.13e-13,-2.11e-14, 9.40e-13,-7.69e-14,-1.23e-12,-4.20e-13,-2.50e-14,-1.22e-12,        1,-3.14e-13, 1.32e-13, 1.02e-13, 1.26e-13,-3.66e-14, 5.53e-13,-1.87e-14,


