  1.00437,-.0709857, -.162641,  .054932, .0291868,-.5837757,-.0041824,-.0131864, .1587126,-.1070584,-.0330692,-.0127714, .3003106,  .000227,-.0037472,-.2561043,-.1069602,-.0298397,-.0078412,-.0947287,-.0073856,-.0097596, .0504496, .4534925, .0024776,   .01568, .2844599, .0136485,
 .1142861, .4615419,-.0485786, .0614815, .0022289, .2376558, .0099409,-.1556964, .1654836, .0098876,-.0194848,-.0222907,-.1932887,-.0079808,-.0082025, .1971244, .0827759, .0149216,-.0060559,  .078557, .0054178,-.0080535, .0075037,-.1015345, .0038016, .0191256,-.1092116,-.0063754,
-.0862082,-.0648042, .9267066, .0099451, -.022864,-.1309964,-.0010463, .0244326, .0142253,-.1103909, -.003766, .0116322, .2618342,  .003433, .0339036, .0209125, .1886351, -.026599, .0079625,-.1083409, .0006523, .0161911, .0659902,-.0886298, .0304048, .0049854, .0177955,-.0036751,
 .4339963,-.2934253, .5665102, .7112741, .0958842,-.3246425, .0009404,-.3245115, .1321548,-.4363322, .1044628,  .018715, -.414248, .0167173, .2489417,-.2057409,-.1803104,-.0675549,-.0225869, .9288134,-.0265367,-.1735519, .2535125, .4403087, .0391807,-.0423611, .0726156,-.0039092,
 .7112482,-.0674968,-.5165859, .2778036, .8001405, 1.556483, .0399903, .3406435, .4943004, .6939145,-.2321255, .1022499,-3.836818,-.0641321,-.7809145, .1909448, .1762743, .1408081,-.1452617, 3.176881,-.0088627,-.1729215,-.4699053,-.4767063,-.1462192,  .089253,-1.631602, .0399718,
 .0654209, .1762684,-.2146156,-.0107618, .0286696, .8382131, .0084595,-.0894908, .0509821,  .213904,-.0014204,-.0032825, -.413467,-.0042495, .0754956, .0503403,-.0943242, .0021114,-.0119077, .4361708, .0023859,-.0134192,-.0475482, .1361492,-.0451039, .0070262, .0651959,-.0074754,
 1.102981, 3.270888,-.3288527,-.7625858,-.0161767, 2.381772,  .831923, .6571014,-.6466873, 3.789469, .8397521,-.2369816,-2.979059,  .140282,-1.752225,    .8394,-3.700894,-.6275207, .1906584,  2.40541, .0938095, .3931996,-1.513922, 2.104213, .3816956,-.0388307,-2.442834,-.1578163,
        1,-1.68e-13,-2.24e-13, 2.97e-13,-4.69e-14,-8.91e-14, 9.50e-15, 1.49e-12, 3.46e-13, 1.70e-13,-2.41e-13, 1.16e-13,-2.37e-13,-2.24e-14,-1.35e-12,-3.64e-14,-1.77e-13, 6.86e-14,-1.10e-13, 5.34e-13, 5.38e-15, 6.40e-13,-3.21e-13, 1.43e-13,-3.67e-14, 3.87e-14,-3.16e-13, 1.40e-14,
 1.34e-15,        1,-6.63e-16, 6.45e-16,-1.85e-16,-1.81e-15,-8.08e-18,-4.92e-15, 1.18e-15,-1.74e-15, 5.39e-16,-2.42e-17, 1.06e-15, 2.38e-17, 3.92e-15,-1.17e-16, 2.57e-15,-1.26e-15, 2.99e-16,-6.70e-16,-4.03e-17,-1.83e-16,-5.49e-16,-3.44e-16,-5.36e-17,-1.12e-16, 8.43e-16, 2.41e-17,
 6.23e-16,-1.00e-15,        1,-2.31e-16, 1.90e-17, 1.18e-15, 1.61e-16,-1.36e-15,-7.23e-16, 3.55e-15, 5.76e-16, 1.66e-16, 1.47e-15,-1.53e-16, 3.91e-15,-1.20e-15,-9.30e-16,-2.26e-15, 3.09e-16,-1.25e-15, 4.50e-17,-4.25e-15,-3.16e-16,-4.90e-15, 3.00e-15,-6.04e-16,-8.44e-16, 6.57e-18,
 3.23e-13, 1.06e-13, 1.18e-13,        1,-8.79e-15,-2.63e-13, 1.32e-15, 1.69e-14, 4.93e-14,-1.09e-13,-1.46e-13, 4.36e-14, 3.37e-13, 1.47e-16,-6.91e-13, 6.34e-14, 1.67e-13, 2.67e-13,-3.77e-14,-1.18e-14,-2.17e-15, 4.20e-13, 5.57e-15,-1.45e-13,-1.86e-13, 5.44e-15,-6.03e-14,-2.21e-15,
-3.32e-14,-5.20e-14, 1.36e-14, 3.71e-15,        1,-9.59e-14, 5.87e-15, 1.52e-13, 2.44e-13, 1.12e-13, 3.09e-14, 4.28e-14, 1.56e-13,-1.77e-14,-4.62e-13,-2.39e-13,-2.11e-13,-1.65e-13,-4.39e-14, 9.68e-14, 1.19e-14, 3.12e-13,-1.02e-13, 9.30e-14, 1.53e-13,-3.91e-15,-1.11e-13, 8.05e-16,
 1.13e-15,-2.70e-15,-2.02e-15,-1.82e-15, 2.36e-16,        1, 1.56e-16,-3.61e-15,-1.88e-18, 2.63e-15, 2.39e-15, 1.29e-16,-1.47e-15,-8.22e-17, 9.57e-16, 1.63e-15,-2.21e-15,-1.21e-16,-2.79e-16, 6.18e-16,-1.44e-17, 1.50e-15,-4.73e-16, 1.52e-15,-5.02e-16,-1.23e-17, 2.00e-15,-6.40e-17,
-1.61e-12, 1.45e-13,-1.83e-13, 5.23e-13,-1.21e-13, 8.01e-13,        1, 2.12e-12,-3.89e-13,-3.93e-13,-6.99e-13, 2.29e-14,-1.45e-12, 2.84e-14, 3.87e-13, 2.99e-13, 8.93e-13, 1.76e-13, 5.47e-14, 7.07e-13,-5.41e-15,-9.19e-13,-9.78e-14,-2.18e-13, 2.15e-14, 4.26e-14,-2.40e-13, 1.17e-14,
 4.29e-13, 3.52e-13, 1.35e-13, 2.32e-13,-6.75e-14, 1.78e-13,-1.21e-14,        1,-2.78e-13,-3.94e-13,-1.85e-13,-2.05e-14, 3.24e-13, 1.47e-14, 9.56e-13,-4.29e-13, 5.60e-13,-2.52e-13, 1.17e-13,-5.32e-13, 9.93e-15,-5.25e-13, 1.91e-13,-4.66e-13, 3.33e-13,-6.13e-14,-1.69e-14,-7.22e-15,
-3.19e-16, 8.24e-16,-1.61e-15, 3.92e-16,-1.48e-16, 6.87e-16,-1.01e-16, 2.15e-15,        1, 3.65e-15,-4.54e-16, 1.82e-16,-1.02e-15, 9.33e-17,-2.52e-15,-1.13e-15,-2.90e-15,-5.09e-16,-2.38e-16, 1.18e-15, 5.73e-17, 5.97e-16,-5.98e-16, 9.94e-16, 6.43e-16, 2.25e-16,-9.81e-16,-4.66e-17,
 2.28e-15,-3.80e-15,-3.08e-15,-3.34e-15, 4.02e-16,-3.91e-15, 1.35e-16, 3.76e-15, 1.52e-15,        1, 1.04e-15, 6.85e-16, 3.27e-15,-1.77e-17,-9.74e-15, 1.16e-15,-5.52e-15, 2.23e-15,-5.06e-16, 7.13e-17,-8.17e-17, 4.03e-15, 1.11e-15, 4.12e-16,-4.71e-16,-3.15e-16, 1.99e-15,-6.66e-17,
 1.39e-13,-2.33e-13, 7.83e-14,-1.96e-13,-2.15e-14, 1.66e-13, 1.04e-14,-4.47e-13, 6.78e-14, 3.69e-13,        1, 6.42e-15,-1.99e-13,-1.04e-14, 1.07e-12, 2.28e-13,-4.14e-13,-3.79e-13, 3.40e-14,-3.12e-13, 4.21e-15,-7.74e-13, 2.28e-14,-5.43e-14, 1.04e-13,-2.47e-14, 3.25e-13,-3.16e-15,
-5.37e-14,-4.12e-13,-2.81e-13,-3.40e-13,-9.47e-15,-4.25e-14, 9.92e-15, 5.30e-13, 2.29e-13, 5.79e-13, 3.44e-13,        1,-1.43e-13,-9.64e-15,-3.56e-13, 1.22e-13,-1.94e-13,-1.44e-13, 5.30e-14, 1.20e-13, 9.78e-15,-8.93e-14, 3.23e-15,-2.96e-14, 1.02e-13,-4.38e-14, 1.72e-13,-1.31e-14,
-3.02e-15, 1.42e-16,-1.05e-16, 1.04e-15,-1.26e-16, 1.01e-15,-3.69e-17, 1.19e-15,-1.44e-17,-3.88e-16, 2.09e-16,-4.30e-17,        1, 9.45e-17, 2.05e-15, 5.95e-16,-1.98e-15,-1.18e-15, 1.05e-16,-1.06e-16,-1.62e-16,-4.77e-16,-1.36e-15, 2.51e-15, 1.42e-16, 7.17e-17, 8.09e-16, 1.22e-16,
-5.36e-13,-1.02e-12,-7.44e-13,-3.72e-13, 1.42e-13,-1.37e-12, 5.66e-14, 2.38e-12, 1.36e-12, 9.91e-13, 2.73e-13, 9.57e-14, 8.86e-13,        1,-4.97e-12,-4.69e-13,-1.40e-12, 1.36e-13,-2.50e-13, 1.26e-12,-4.61e-15, 3.08e-12,-4.73e-13, 1.16e-12,-5.05e-14, 6.48e-14,-5.06e-13, 1.98e-16,
 1.96e-13,-8.15e-14, 1.57e-13,-1.05e-13, 2.39e-15, 2.02e-13, 2.95e-15,-2.86e-13,-1.70e-13,-7.77e-14, 6.52e-14,-9.62e-15,-3.47e-14,-1.42e-15,        1, 1.63e-14,-1.24e-14, 2.37e-14, 3.93e-16,-1.43e-13, 2.14e-15,-3.30e-13, 8.73e-14,-1.56e-13, 9.26e-14,-7.11e-15,-9.68e-15,-7.35e-16,
 3.21e-15,-1.73e-16,-1.81e-15,-5.79e-16,-9.31e-17,-2.22e-15, 8.35e-17,-5.75e-15,-7.18e-16, 1.26e-16, 9.32e-16,-1.42e-16, 4.09e-15, 9.27e-18, 2.61e-15,        1, 3.95e-16,-2.80e-16, 2.01e-16,-4.92e-15,-5.54e-17, 1.02e-16, 1.73e-15, 9.71e-16,-2.54e-16, 5.58e-17, 3.28e-15,-4.56e-17,
-5.75e-15, 5.60e-17,-7.00e-16, 1.60e-15,-3.35e-16, 4.74e-15,-1.04e-17, 2.18e-15,-9.50e-16, 6.60e-15, 4.25e-17, 6.12e-16,-7.47e-15,-7.43e-17, 1.14e-14, 7.63e-16,        1,-3.07e-15,-1.73e-16, 5.06e-16, 7.75e-17,-7.98e-15,-3.21e-16, 2.75e-15, 1.69e-15,-1.93e-16, 2.20e-15, 9.56e-18,
-9.55e-13,-9.48e-14,-4.99e-13, 2.16e-13,-5.52e-14, 1.88e-13,-5.98e-16, 1.04e-12, 1.40e-13, 8.57e-14,-6.65e-14, 2.93e-15,-6.27e-13,-1.19e-14,-8.64e-14, 6.01e-14, 9.46e-14,        1, 8.88e-15, 4.13e-13, 9.73e-15,-3.10e-15,-1.85e-13, 3.71e-13, 1.09e-15, 4.95e-14,-5.26e-14, 3.38e-15,
 6.97e-13,-4.83e-13,-7.48e-14,-4.83e-13, 3.14e-14,-3.99e-13, 2.54e-14,-2.74e-13, 2.94e-13, 5.62e-13, 4.64e-13, 4.16e-14, 5.88e-13,-1.01e-14,-1.01e-12, 5.59e-14,-7.12e-13, 6.45e-14,        1,-1.47e-13,-1.08e-14, 5.72e-13, 3.46e-14, 1.78e-13,-4.27e-14, 9.70e-15, 7.40e-14,-4.36e-15,
-1.28e-15, 2.35e-15, 2.68e-15, 1.62e-15, 1.69e-16, 4.78e-15,-2.50e-16,-2.24e-15,-3.06e-15,-4.48e-15,-2.37e-15,-4.64e-16,-2.40e-15, 2.18e-16, 6.38e-15,-6.78e-16, 3.27e-15, 1.10e-15, 5.63e-17,        1,-2.87e-17,-3.13e-15, 7.31e-16,-1.28e-15,-1.86e-17, 1.62e-16,-8.61e-16, 6.59e-17,
-1.36e-13, 1.57e-13, 8.29e-13, 1.77e-13,-4.12e-14, 7.18e-13,-1.85e-14, 8.27e-13,-4.13e-13,-4.67e-13,-5.44e-13, 6.74e-14,-7.47e-13, 1.90e-14, 3.17e-13, 3.03e-13,-6.09e-14, 3.68e-13,-1.32e-13, 2.79e-13,        1,-1.02e-12, 1.08e-13,-2.65e-13, 2.74e-14, 9.14e-14,-3.09e-13, 6.96e-15,


