 .0000132,-1.54e-06,-1.17e-06, .0000124, 7.03e-06, 1.14e-06, .0000109,-7.89e-19,-8.07e-22,-2.67e-20,-8.18e-19, 8.38e-19,-1.36e-21,-3.36e-20, 2.03e-19, 8.49e-23,-2.12e-21,-4.11e-19,-3.07e-19, 6.18e-22,-7.06e-19,-2.97e-19, 1.09e-21,-2.66e-20, 2.93e-20, 1.56e-19,-3.82e-22, 8.64e-21,
-1.54e-06, 8.03e-06,-8.63e-07,-5.47e-06, 6.29e-07, 9.15e-07, .0000474, 6.23e-19, 5.39e-22, 4.52e-20,-9.44e-19, 2.73e-19, 4.37e-22, 5.44e-19, 3.05e-19, 8.28e-22, 4.55e-21, 5.34e-19, 7.56e-20,-9.50e-22, 1.16e-19,-7.86e-20,-9.59e-23,-2.48e-20, 9.48e-19, 6.83e-20,-1.84e-22, 1.61e-19,
-1.17e-06,-8.63e-07, 2.55e-06,-2.36e-06,-.0000108,-1.11e-06,-.0000167, 2.05e-19,-1.41e-22, 7.91e-22, 3.51e-19,-2.83e-19, 5.67e-22, 1.24e-19,-1.91e-19, 2.02e-22, 9.93e-21,-4.56e-19, 1.27e-19,-2.21e-22,-1.31e-19, 1.16e-21,-5.16e-22, 2.86e-20, 1.43e-20, 1.91e-19, 3.84e-22,-2.65e-19,
 .0000124,-5.47e-06,-2.36e-06, .0000513,  .000034, 5.16e-07, .0000219,-7.50e-19, 2.32e-22,-1.06e-19,-1.24e-18, 3.62e-19,-2.04e-21,-3.36e-19,-1.62e-19,-6.53e-23, 3.15e-20, 3.89e-19,-1.00e-18,-4.64e-23,-1.58e-19,-9.83e-19, 1.92e-21, 2.83e-20,-1.62e-19,-4.33e-19, 2.91e-23,-7.44e-19,
 7.03e-06, 6.29e-07,-.0000108,  .000034, .0002065, 4.92e-06, .0000703, 8.98e-19, 3.14e-21,-1.30e-19,-1.81e-18, 8.09e-19,-4.60e-22,-1.29e-18, 1.27e-19,-6.64e-22,-1.16e-19, 6.19e-20, 8.74e-19, 4.41e-21, 4.93e-19,-1.31e-20, 4.31e-21,-1.76e-19, 8.24e-19,-1.11e-18,-1.52e-21,-3.64e-19,
 1.14e-06, 9.15e-07,-1.11e-06, 5.16e-07, 4.92e-06, 2.63e-06, .0000245, 7.49e-20, 5.61e-22, 2.18e-20,-2.59e-19,-1.68e-19, 3.12e-22, 1.27e-19,-2.76e-19, 4.29e-22, 3.12e-21, 4.34e-19, 4.48e-19, 6.78e-22,-4.82e-21,-2.32e-20, 3.37e-22,-2.59e-20, 4.86e-20, 1.78e-19,-2.13e-22, 1.45e-19,
 .0000109, .0000474,-.0000167, .0000219, .0000703, .0000245,   .00206, 2.55e-18,-4.74e-22, 7.46e-19,-8.07e-18,-6.04e-18,-9.79e-21, 7.70e-20,-9.23e-19, 5.76e-21,-1.31e-19, 6.55e-18, 8.01e-18, 6.58e-21,-3.07e-18, 1.13e-18, 3.84e-21,-1.21e-19, 1.68e-18, 7.19e-18,-1.58e-20, 5.27e-18,
-7.89e-19, 6.23e-19, 2.05e-19,-7.50e-19, 8.98e-19, 7.49e-20, 2.55e-18, 2.87e-29,-3.46e-32, 1.05e-33, 7.26e-31, 4.40e-30,-2.07e-32, 1.22e-29,-1.19e-29, 2.86e-32,-8.44e-33,-1.19e-29, 5.40e-31, 1.40e-32, 4.21e-29,-5.97e-30,-4.68e-32,-9.81e-32, 1.04e-29, 2.02e-31,-3.48e-32,-9.20e-31,
-8.07e-22, 5.39e-22,-1.41e-22, 2.32e-22, 3.14e-21, 5.61e-22,-4.74e-22,-3.46e-32, 2.59e-34, 4.98e-35,-5.93e-33,-3.21e-33, 8.99e-35,-4.31e-32, 3.68e-32,-6.45e-35,-4.56e-34, 2.25e-32,-2.27e-32, 5.84e-35,-9.64e-32, 3.43e-33, 1.54e-34, 9.49e-35,-1.29e-32,-1.42e-32, 8.70e-35,-3.64e-32,
-2.67e-20, 4.52e-20, 7.91e-22,-1.06e-19,-1.30e-19, 2.18e-20, 7.46e-19, 1.05e-33, 4.98e-35, 2.04e-32,-1.56e-31,-5.80e-32,-3.39e-34, 2.27e-32,-2.11e-33, 1.32e-34,-5.60e-33,-7.38e-33,-4.85e-32, 1.03e-36,-2.14e-31, 4.22e-33, 2.47e-35,-3.56e-33, 5.48e-32,-2.53e-32, 1.91e-34, 1.18e-31,
-8.18e-19,-9.44e-19, 3.51e-19,-1.24e-18,-1.81e-18,-2.59e-19,-8.07e-18, 7.26e-31,-5.93e-33,-1.56e-31, 1.58e-29, 3.02e-30,-8.45e-33,-4.18e-30,-2.53e-31, 6.43e-33, 2.29e-31,-2.75e-30, 3.37e-32,-2.08e-32, 1.58e-29,-2.35e-30,-2.21e-33, 1.44e-31,-5.11e-30, 4.15e-30,-1.94e-32,-1.67e-30,
 8.38e-19, 2.73e-19,-2.83e-19, 3.62e-19, 8.09e-19,-1.68e-19,-6.04e-18, 4.40e-30,-3.21e-33,-5.80e-32, 3.02e-30, 1.17e-29, 3.38e-33,-2.67e-30,-7.09e-31, 1.19e-32, 1.50e-31,-5.40e-31, 1.67e-30,-2.48e-33, 1.97e-29,-1.70e-30,-1.11e-32, 6.75e-32, 6.41e-31, 3.22e-30,-2.61e-32,-5.30e-30,
-1.36e-21, 4.37e-22, 5.67e-22,-2.04e-21,-4.60e-22, 3.12e-22,-9.79e-21,-2.07e-32, 8.99e-35,-3.39e-34,-8.45e-33, 3.38e-33, 3.38e-34,-7.19e-32,-9.55e-33,-8.83e-35, 1.83e-35, 2.60e-32, 8.01e-33,-2.06e-35, 1.60e-33, 1.26e-32, 1.29e-34,-1.15e-34,-1.36e-32, 3.19e-32,-9.87e-35,-4.48e-32,
-3.36e-20, 5.44e-19, 1.24e-19,-3.36e-19,-1.29e-18, 1.27e-19, 7.70e-20, 1.22e-29,-4.31e-32, 2.27e-32,-4.18e-30,-2.67e-30,-7.19e-32, 4.67e-29,-4.51e-30, 1.41e-32, 5.91e-32,-3.11e-30, 9.45e-31, 4.41e-32,-7.31e-30,-3.16e-30,-7.36e-32, 1.78e-31, 1.54e-29,-1.74e-29, 5.10e-32, 1.74e-29,
 2.03e-19, 3.05e-19,-1.91e-19,-1.62e-19, 1.27e-19,-2.76e-19,-9.23e-19,-1.19e-29, 3.68e-32,-2.11e-33,-2.53e-31,-7.09e-31,-9.55e-33,-4.51e-30, 2.23e-29,-3.69e-33,-7.91e-32, 6.23e-30,-5.01e-30,-1.10e-33,-3.14e-29, 3.68e-30, 2.92e-32, 4.32e-32,-5.80e-30,-5.03e-30, 3.95e-32, 2.53e-32,
 8.49e-23, 8.28e-22, 2.02e-22,-6.53e-23,-6.64e-22, 4.29e-22, 5.76e-21, 2.86e-32,-6.45e-35, 1.32e-34, 6.43e-33, 1.19e-32,-8.83e-35, 1.41e-32,-3.69e-33, 1.37e-34, 5.29e-35,-1.47e-32, 3.00e-33,-2.08e-36, 6.82e-32,-7.95e-33,-7.93e-35, 7.02e-36, 1.11e-32, 3.58e-33,-6.69e-35, 8.43e-33,
-2.12e-21, 4.55e-21, 9.93e-21, 3.15e-20,-1.16e-19, 3.12e-21,-1.31e-19,-8.44e-33,-4.56e-34,-5.60e-33, 2.29e-31, 1.50e-31, 1.83e-35, 5.91e-32,-7.91e-32, 5.29e-35, 2.12e-32, 4.01e-32, 1.21e-31,-3.21e-34, 3.33e-31,-2.74e-32,-3.55e-34, 7.12e-33,-8.12e-32, 8.33e-32,-5.79e-34, 7.91e-33,
-4.11e-19, 5.34e-19,-4.56e-19, 3.89e-19, 6.19e-20, 4.34e-19, 6.55e-18,-1.19e-29, 2.25e-32,-7.38e-33,-2.75e-30,-5.40e-31, 2.60e-32,-3.11e-30, 6.23e-30,-1.47e-32, 4.01e-32, 2.26e-29, 4.99e-30, 6.41e-33,-3.04e-29, 4.22e-30, 1.87e-32, 1.60e-31,-1.79e-30, 1.86e-31,-4.65e-33, 3.29e-31,
-3.07e-19, 7.56e-20, 1.27e-19,-1.00e-18, 8.74e-19, 4.48e-19, 8.01e-18, 5.40e-31,-2.27e-32,-4.85e-32, 3.37e-32, 1.67e-30, 8.01e-33, 9.45e-31,-5.01e-30, 3.00e-33, 1.21e-31, 4.99e-30, 1.14e-29,-5.01e-33, 1.08e-29, 2.36e-31,-1.35e-32, 4.11e-32, 1.20e-30, 4.99e-30,-3.75e-32,-7.00e-31,
 6.18e-22,-9.50e-22,-2.21e-22,-4.64e-23, 4.41e-21, 6.78e-22, 6.58e-21, 1.40e-32, 5.84e-35, 1.03e-36,-2.08e-32,-2.48e-33,-2.06e-35, 4.41e-32,-1.10e-33,-2.08e-36,-3.21e-34, 6.41e-33,-5.01e-33, 2.12e-34,-2.36e-32,-4.88e-33,-4.54e-35, 1.73e-34, 2.88e-32,-2.74e-32, 9.03e-35,-1.19e-32,
-7.06e-19, 1.16e-19,-1.31e-19,-1.58e-19, 4.93e-19,-4.82e-21,-3.07e-18, 4.21e-29,-9.64e-32,-2.14e-31, 1.58e-29, 1.97e-29, 1.60e-33,-7.31e-30,-3.14e-29, 6.82e-32, 3.33e-31,-3.04e-29, 1.08e-29,-2.36e-32, 1.53e-28,-1.33e-29,-8.05e-32,-1.58e-31, 9.87e-30, 2.34e-29,-1.78e-31,-2.06e-29,
-2.97e-19,-7.86e-20, 1.16e-21,-9.83e-19,-1.31e-20,-2.32e-20, 1.13e-18,-5.97e-30, 3.43e-33, 4.22e-33,-2.35e-30,-1.70e-30, 1.26e-32,-3.16e-30, 3.68e-30,-7.95e-33,-2.74e-32, 4.22e-30, 2.36e-31,-4.88e-33,-1.33e-29, 5.28e-30, 1.04e-32,-2.53e-32,-2.08e-30, 1.30e-30, 9.23e-33, 2.12e-30,
 1.09e-21,-9.59e-23,-5.16e-22, 1.92e-21, 4.31e-21, 3.37e-22, 3.84e-21,-4.68e-32, 1.54e-34, 2.47e-35,-2.21e-33,-1.11e-32, 1.29e-34,-7.36e-32, 2.92e-32,-7.93e-35,-3.55e-34, 1.87e-32,-1.35e-32,-4.54e-35,-8.05e-32, 1.04e-32, 2.47e-34,-1.96e-34,-2.95e-32, 1.33e-32, 2.77e-35,-2.60e-32,
-2.66e-20,-2.48e-20, 2.86e-20, 2.83e-20,-1.76e-19,-2.59e-20,-1.21e-19,-9.81e-32, 9.49e-35,-3.56e-33, 1.44e-31, 6.75e-32,-1.15e-34, 1.78e-31, 4.32e-32, 7.02e-36, 7.12e-33, 1.60e-31, 4.11e-32, 1.73e-34,-1.58e-31,-2.53e-32,-1.96e-34, 1.56e-32,-4.75e-32,-6.22e-32, 1.83e-34,        0,
 2.93e-20, 9.48e-19, 1.43e-20,-1.62e-19, 8.24e-19, 4.86e-20, 1.68e-18, 1.04e-29,-1.29e-32, 5.48e-32,-5.11e-30, 6.41e-31,-1.36e-32, 1.54e-29,-5.80e-30, 1.11e-32,-8.12e-32,-1.79e-30, 1.20e-30, 2.88e-32, 9.87e-30,-2.08e-30,-2.95e-32,-4.75e-32, 1.39e-29,-6.02e-30,-8.86e-34, 3.04e-31,
 1.56e-19, 6.83e-20, 1.91e-19,-4.33e-19,-1.11e-18, 1.78e-19, 7.19e-18, 2.02e-31,-1.42e-32,-2.53e-32, 4.15e-30, 3.22e-30, 3.19e-32,-1.74e-29,-5.03e-30, 3.58e-33, 8.33e-32, 1.86e-31, 4.99e-30,-2.74e-32, 2.34e-29, 1.30e-30, 1.33e-32,-6.22e-32,-6.02e-30, 1.64e-29,-5.96e-32,-4.81e-30,
-3.82e-22,-1.84e-22, 3.84e-22, 2.91e-23,-1.52e-21,-2.13e-22,-1.58e-20,-3.48e-32, 8.70e-35, 1.91e-34,-1.94e-32,-2.61e-32,-9.87e-35, 5.10e-32, 3.95e-32,-6.69e-35,-5.79e-34,-4.65e-33,-3.75e-32, 9.03e-35,-1.78e-31, 9.23e-33, 2.77e-35, 1.83e-34,-8.86e-34,-5.96e-32, 4.67e-34, 3.47e-32,
 8.64e-21, 1.61e-19,-2.65e-19,-7.44e-19,-3.64e-19, 1.45e-19, 5.27e-18,-9.20e-31,-3.64e-32, 1.18e-31,-1.67e-30,-5.30e-30,-4.48e-32, 1.74e-29, 2.53e-32, 8.43e-33, 7.91e-33, 3.29e-31,-7.00e-31,-1.19e-32,-2.06e-29, 2.12e-30,-2.60e-32,        0, 3.04e-31,-4.81e-30, 3.47e-32, 2.55e-29,


